N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
2          SO0        1     16         1          20         1          0.000001550000  0.000001550000  1.00       100.00    %
3          SO0        1     32         1          20         1          0.000004950000  0.000004950000  1.00       100.00    %
4          SO0        1     64         1          20         1          0.000016850003  0.000016850003  1.00       100.00    %
5          SO0        1     128        1          20         1          0.000063150001  0.000063150001  1.00       100.00    %
6          SO0        1     256        1          20         1          0.000255400024  0.000255400024  1.00       100.00    %
7          SO0        1     512        1          20         1          0.001268749824  0.001268749824  1.00       100.00    %
8          SO0        1     1024       1          20         1          0.005956499837  0.005956499837  1.00       100.00    %
9          SO0        1     2048       1          20         1          0.035199902952  0.035199902952  1.00       100.00    %
10         SO0        1     4096       1          20         1          0.154294490814  0.154294490814  1.00       100.00    %
11         SO1        1     16         1          20         1          0.000000650000  0.000000650000  1.00       100.00    %
12         SO1        1     32         1          20         1          0.000002300000  0.000002300000  1.00       100.00    %
13         SO1        1     64         1          20         1          0.000004400001  0.000004400001  1.00       100.00    %
14         SO1        1     128        1          20         1          0.000016900000  0.000016900000  1.00       100.00    %
15         SO1        1     256        1          20         1          0.000063799998  0.000063799998  1.00       100.00    %
16         SO1        1     512        1          20         1          0.000813550025  0.000813550025  1.00       100.00    %
17         SO1        1     1024       1          20         1          0.003580300137  0.003580300137  1.00       100.00    %
18         SO1        1     2048       1          20         1          0.034380301833  0.034380301833  1.00       100.00    %
19         SO1        1     4096       1          20         1          0.145493850112  0.145493850112  1.00       100.00    %
20         SO2        1     16         1          20         1          0.000001750000  0.000001750000  1.00       100.00    %
21         SO2        1     32         1          20         1          0.000002000000  0.000002000000  1.00       100.00    %
22         SO2        1     64         1          20         1          0.000004200001  0.000004200001  1.00       100.00    %
23         SO2        1     128        1          20         1          0.000014700000  0.000014700000  1.00       100.00    %
24         SO2        1     256        1          20         1          0.000060949991  0.000060949991  1.00       100.00    %
25         SO2        1     512        1          20         1          0.000819449895  0.000819449895  1.00       100.00    %
26         SO2        1     1024       1          20         1          0.003647799836  0.003647799836  1.00       100.00    %
27         SO2        1     2048       1          20         1          0.035202749074  0.035202749074  1.00       100.00    %
28         SO2        1     4096       1          20         1          0.148694396019  0.148694396019  1.00       100.00    %
29         SO3        1     16         1          20         1          0.000001700000  0.000001700000  1.00       100.00    %
30         SO3        1     32         1          20         1          0.000002650000  0.000002650000  1.00       100.00    %
31         SO3        1     64         1          20         1          0.000004300001  0.000004300001  1.00       100.00    %
